part,customer_id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11
2,59006964,7,1376.0,3,142000.0,1,11,5,99,3,151300,223.6067977
2,59006966,7,1365.5,3,143000.0,2,11,5,83,3,60011,202.4845673
2,59006968,4,1239.5,1,72000.0,1,8,5,89,5,60084,173.20508080000002
2,59006970,4,1223.0,3,56000.0,2,8,9,110,3,151009,1.0
2,59006972,4,1274.0,3,388000.0,2,8,9,111,5,72000,1.0
2,59006974,7,1301.0,1,77000.0,2,11,5,95,3,450000,173.20508080000002
2,59006976,7,1323.5,1,152000.0,2,11,5,98,5,151008,1.0
2,59006978,5,1227.5,3,35000.0,2,15,4,105,5,510099,316.22776600000003
2,59006980,5,1299.5,3,30000.0,2,15,5,95,5,71000,200.0
2,59006982,4,1317.5,3,81000.0,2,8,5,90,5,60038,1.0
2,59006984,4,1259.0,3,35000.0,2,8,5,90,5,60017,1.0
2,59006986,7,1298.0,1,100000.0,2,11,9,112,4,552104,178.8854382
2,59006988,7,1284.5,1,82000.0,2,11,-1,103,4,450019,214.4761059
2,59006990,7,1284.5,3,144000.0,2,11,4,96,3,71002,1.0
2,59006992,7,1334.0,3,108000.0,2,11,5,90,3,60092,223.6067977
2,59006994,7,1314.5,1,97000.0,2,11,9,90,3,60005,221.35943619999998
2,59006996,4,1298.0,1,35000.0,2,8,5,103,5,60028,200.0
2,59006998,7,1278.5,3,131000.0,2,11,5,110,3,60001,1.0
2,59007000,7,1257.5,3,144000.0,2,11,5,114,3,60028,1.0
2,59007002,5,1320.5,3,130000.0,2,15,5,85,5,60047,212.1320344
2,59007004,7,1125.5,3,79000.0,2,11,-1,107,5,450007,187.08286930000003
2,59007006,7,,2,370000.0,2,11,-1,85,3,350096,351.0911563
2,59007008,5,1259.0,3,121000.0,2,15,5,91,5,60064,1.0
2,59007010,4,1266.5,1,104000.0,2,8,-1,92,5,60036,1.0
2,59007012,4,1266.5,1,191000.0,2,8,5,85,3,72000,1.0
2,59007014,7,1377.5,3,78000.0,1,11,5,100,3,60017,173.20508080000002
2,59007016,5,1242.5,3,75000.0,2,15,5,109,4,510020,173.20508080000002
2,59007018,7,1352.0,1,142000.0,2,11,9,111,4,60036,1.0
2,59007020,7,1308.5,1,134000.0,2,11,5,95,5,151009,1.0
2,59007022,4,1265.0,1,120000.0,2,8,5,105,3,71000,1.0
2,59007024,7,1320.5,1,140000.0,2,11,-1,108,4,550039,189.7366596
2,59007026,7,1304.0,3,63000.0,2,11,5,110,4,60095,223.6067977
2,59007028,4,1308.5,1,125000.0,1,8,5,104,3,72000,181.65902119999998
2,59007030,7,1283.0,3,146000.0,2,11,5,110,4,151300,241.5491668
2,59007032,4,1316.0,1,143000.0,2,8,5,77,3,60061,1.0
2,59007034,4,1275.5,3,284000.0,2,8,5,107,5,60000,1.0
2,59007036,7,,2,77000.0,2,11,5,83,3,60000,174.93141509999998
2,59007038,7,1367.0,3,234000.0,2,11,5,113,5,591044,1.0
2,59007040,5,1211.0,3,97000.0,2,15,5,86,5,151300,1.0
2,59007042,4,1293.5,1,114000.0,2,8,5,111,4,72001,1.0
2,59007044,4,1275.5,3,136000.0,2,8,5,113,4,60000,1.0
2,59007046,4,1328.0,1,150000.0,2,8,5,107,3,332414,1.0
2,59007048,7,1241.0,3,56000.0,1,11,5,103,4,151300,158.11388300000002
2,59007050,5,1311.5,1,215000.0,2,15,5,110,3,350020,219.089023
2,59007052,7,1197.5,3,63000.0,2,11,-1,93,5,72000,1.0
2,59007054,5,1245.5,3,100000.0,2,15,2,90,5,60028,204.93901530000002
2,59007056,4,,2,57000.0,2,8,5,107,5,151300,194.93588689999999
2,59007058,7,1272.5,3,138000.0,2,11,5,71,3,60023,1.0
2,59007060,7,1239.5,1,108000.0,2,11,5,110,4,60004,200.0
2,59007062,7,1289.0,3,130000.0,2,11,9,84,3,60019,1.0
2,59007064,7,1290.5,1,119000.0,2,11,9,114,4,591017,1.0
2,59007066,4,1227.5,1,110000.0,2,8,-1,98,5,361036,1.0
2,59007068,7,,2,59000.0,2,11,5,111,4,72001,182.9699429
2,59007070,4,1253.0,1,97000.0,2,8,5,115,3,60034,1.0
2,59007072,4,,2,104000.0,2,8,5,108,5,151306,185.67444630000003
2,59007074,4,1244.0,3,107000.0,2,8,5,112,5,60017,3.16227766
2,59007076,4,1230.5,3,125000.0,2,8,9,109,5,71002,316.22776600000003
2,59007078,4,1233.5,1,190000.0,1,8,-1,85,3,60064,1.0
2,59007080,4,,2,130000.0,2,8,5,73,5,60024,207.8605302
2,59007082,7,1257.5,3,95000.0,1,11,4,111,4,450015,244.94897430000003
2,59007084,7,1302.5,1,105000.0,2,11,5,95,3,60000,1.0
2,59007086,7,1230.5,3,57000.0,2,11,9,108,4,450015,170.29386369999997
2,59007088,7,1245.5,3,110000.0,2,11,5,100,4,71000,1.0
2,59007090,4,1244.0,3,97000.0,2,8,5,99,5,60091,164.3167673
2,59007092,5,1302.5,3,211000.0,2,15,5,87,3,72000,1.0
2,59007094,7,,2,50000.0,1,11,5,100,4,60075,182.2086716
2,59007096,7,1320.5,1,145000.0,2,11,5,100,5,330012,1.0
2,59007098,7,1304.0,3,129000.0,2,11,5,103,3,151300,161.245155
2,59007100,7,1287.5,1,152000.0,2,11,5,108,5,151300,1.0
2,59007102,7,,2,127000.0,2,11,-1,110,4,450063,200.0
2,59007104,4,1214.0,3,51000.0,2,8,5,104,5,151300,173.20508080000002
2,59007106,7,1262.0,3,106000.0,2,11,9,109,4,450002,173.20508080000002
2,59007108,7,1277.0,3,243000.0,2,11,5,83,5,60087,1.0
2,59007110,4,1211.0,3,71000.0,2,8,5,101,5,60073,264.57513109999996
2,59007112,5,1251.5,3,113000.0,2,15,5,85,5,60084,212.09431859999998
2,59007114,1,1343.0,1,550000.0,2,5,-1,77,5,350024,1.0
2,59007116,4,1251.5,3,51000.0,2,8,-1,74,5,60041,1.0
2,59007118,7,1275.5,3,122000.0,2,11,9,108,4,60018,1.0
2,59007120,5,1262.0,3,93000.0,2,15,9,86,5,151300,204.93901530000002
2,59007122,5,1248.5,1,286000.0,2,15,-1,112,4,450094,173.20508080000002
2,59007124,4,,2,46000.0,2,8,5,114,4,60000,173.7843491
2,59007126,4,1223.0,3,73000.0,2,8,9,105,3,151300,1.0
2,59007128,4,1257.5,3,35000.0,2,8,3,112,4,72014,1.0
2,59007130,5,1391.0,3,112000.0,2,15,5,112,4,71002,192.60841100000002
2,59007132,4,,2,66000.0,2,8,9,113,4,72002,162.44999230000002
2,59007134,7,1232.0,3,100000.0,2,11,5,111,4,72000,204.93901530000002
2,59007136,5,1364.0,3,142000.0,2,15,5,100,5,60044,1.0
2,59007138,4,1313.0,3,328000.0,2,8,5,90,5,151300,1.0
2,59007140,7,1266.5,3,86000.0,2,11,5,87,3,151000,200.0
2,59007142,4,1296.5,3,250000.0,2,8,5,105,3,60033,200.0
2,59007144,7,1239.5,1,238000.0,2,11,5,110,4,60014,200.0
2,59007146,4,1244.0,3,119000.0,2,8,9,100,3,60067,1.0
2,59007148,5,1215.5,3,100000.0,2,15,5,110,5,450015,258.08525719999994
2,59007150,7,1250.0,3,102000.0,2,11,5,100,3,60050,1.0
2,59007152,7,1361.0,3,274000.0,2,11,5,100,3,151300,314.96666489999996
2,59007154,7,1361.0,3,77000.0,1,11,5,103,5,72000,200.0
2,59007156,4,1251.5,1,360000.0,2,8,9,110,4,151300,1.0
2,59007158,4,1314.5,3,176000.0,2,8,9,114,4,72049,241.8470591
2,59007160,7,1256.0,1,102000.0,2,11,-1,110,4,450080,178.8854382
2,59007162,4,,2,70000.0,2,8,5,90,3,72000,186.1451047
2,59007164,7,1212.5,3,61000.0,2,11,5,112,4,450031,187.08286930000003
2,59007166,7,1322.0,1,115000.0,2,11,5,84,3,60052,1.0
2,59007168,7,1226.0,3,90000.0,2,11,-1,106,5,450089,200.0
2,59007170,4,1256.0,1,68000.0,2,8,5,105,3,350058,163.86885
2,59007172,7,1268.0,1,379000.0,2,11,-1,108,5,151304,389.0372733
2,59007174,7,1341.5,3,112000.0,2,11,8,83,5,60090,1.0
2,59007176,5,1265.0,3,135000.0,2,15,5,100,5,151300,231.72181600000002
2,59007178,7,1218.5,1,101000.0,2,11,3,101,3,350100,273.86127880000004
2,59007180,5,1257.5,3,95000.0,2,15,5,93,5,60036,1.0
2,59007182,7,,2,102000.0,2,11,5,101,5,450027,173.20508080000002
2,59007184,7,1341.5,3,183000.0,2,11,5,78,5,151300,246.6049472
2,59007186,5,1230.5,3,78000.0,2,15,5,85,5,72000,232.3790008
2,59007188,4,,2,44000.0,2,8,5,89,3,72000,171.01461930000002
2,59007190,5,1257.5,3,35000.0,2,15,5,100,5,60036,200.0
2,59007192,7,1292.0,1,130000.0,2,11,5,108,3,60040,1.0
2,59007194,4,1376.0,3,77000.0,2,8,9,113,5,151300,225.8362238
2,59007196,4,1227.5,3,50000.0,2,8,5,100,3,60027,173.20508080000002
2,59007198,4,1241.0,3,52000.0,2,8,5,110,4,151011,1.0
2,59007200,5,1287.5,1,126000.0,2,15,5,107,3,350071,316.22776600000003
2,59007202,4,1302.5,3,143000.0,2,8,5,75,5,60014,1.0
2,59007204,7,1313.0,1,113000.0,2,11,5,107,5,60002,1.0
2,59007206,5,1292.0,3,130000.0,2,15,2,111,4,71000,173.20508080000002
2,59007208,7,1263.5,3,120000.0,2,11,9,86,5,151300,1.0
2,59007210,7,1308.5,1,442000.0,2,11,9,106,4,151011,1.0
2,59007212,7,1265.0,3,118000.0,2,11,5,106,5,450080,626.8971207000001
2,59007214,4,1163.0,3,42000.0,2,8,10,113,4,151300,1.0
2,59007216,4,,2,45000.0,2,8,5,111,4,151300,173.20508080000002
2,59007218,7,,2,117000.0,2,11,-1,87,3,332720,1.0
2,59007220,5,1245.5,3,81000.0,2,15,5,80,5,60004,1.0
2,59007222,7,1253.0,3,72000.0,2,11,9,112,3,330008,165.9759019
2,59007224,4,1299.5,3,35000.0,2,8,5,111,3,60029,1.0
2,59007226,4,1212.5,3,73000.0,2,8,5,85,3,72001,1.0
2,59007228,5,1356.5,3,198000.0,2,15,5,90,5,71000,173.20508080000002
2,59007230,4,1298.0,1,124000.0,2,8,5,89,3,151009,200.0
2,59007232,5,1287.5,3,102000.0,2,15,5,112,5,60062,173.20508080000002
2,59007234,4,1275.5,3,90000.0,1,8,5,103,5,72049,173.20508080000002
2,59007236,7,1293.5,1,87000.0,2,11,5,113,3,450080,170.2468796
2,59007238,7,1260.5,3,115000.0,2,11,5,85,5,60084,1.0
2,59007240,4,1266.5,3,207000.0,2,9,5,100,1,71002,316.22776600000003
2,59007242,5,1286.0,1,99000.0,2,15,-1,87,5,60000,1.0
2,59007244,7,1353.5,1,187000.0,2,11,-1,114,5,340018,207.3644135
2,59007246,5,,2,45000.0,2,15,9,113,4,72000,118.68445559999999
2,59007248,5,1191.5,3,53000.0,2,15,5,114,4,72000,187.08286930000003
2,59007250,7,1241.0,3,54000.0,1,11,5,99,5,72003,164.3167673
2,59007252,7,,2,118000.0,2,11,9,107,5,72000,187.08286930000003
2,59007254,7,1305.5,1,87000.0,2,11,-1,114,4,72000,186.4564292
2,59007256,5,1314.5,1,119000.0,2,15,-1,75,5,450063,194.93588689999999
2,59007258,4,1268.0,1,118000.0,2,8,-1,95,3,330006,1.0
2,59007260,4,1287.5,1,110000.0,2,8,5,89,5,72049,190.9345438
2,59007262,7,1296.5,1,76000.0,2,11,10,113,4,72001,1.0
2,59007264,7,1290.5,3,116000.0,2,11,5,85,5,151300,223.6067977
2,59007266,7,1328.0,1,127000.0,2,11,-1,112,4,60043,1.0
2,59007268,5,1317.5,1,89000.0,2,15,9,114,4,450080,178.1375873
2,59007270,7,1215.5,3,35000.0,2,11,9,113,4,60038,1.0
2,59007272,7,1362.5,1,150000.0,2,11,-1,90,5,350020,316.22776600000003
2,59007274,4,,2,38000.0,2,8,9,109,4,60028,158.11388300000002
2,59007276,5,1263.5,3,126000.0,2,15,5,113,4,72000,1.0
2,59007278,7,1277.0,3,101000.0,2,11,9,106,4,450050,200.0699878
2,59007280,7,1214.0,3,81000.0,2,11,9,114,4,450012,204.93901530000002
2,59007282,5,1272.5,3,49000.0,2,15,-1,86,5,330004,200.0
2,59007284,4,1322.0,1,87000.0,2,8,5,90,4,151300,1.0
2,59007286,4,1356.5,1,220000.0,2,8,5,107,4,151011,1.0
2,59007288,4,1313.0,3,338000.0,2,8,5,90,5,60004,1.0
2,59007290,4,1358.0,3,162000.0,2,8,5,110,4,72001,1.0
2,59007292,5,1310.0,3,270000.0,2,15,5,115,4,60019,299.9533297
2,59007294,4,1260.5,3,110000.0,2,8,5,109,4,151300,1.0
2,59007296,5,1296.5,1,130000.0,2,15,5,110,3,361039,187.08286930000003
2,59007298,7,1250.0,3,82000.0,2,11,5,105,5,72000,1.0
2,59007300,7,1226.0,3,61000.0,2,11,9,105,3,151300,1.0
2,59007302,4,1296.5,3,94000.0,2,8,9,114,4,60058,1.0
2,59007304,7,,2,72000.0,2,11,5,109,3,60019,169.4845126
2,59007306,7,1245.5,3,58000.0,2,11,5,85,5,60024,1.0
2,59007308,7,,3,203000.0,2,11,-1,107,4,450012,158.11388300000002
2,59007310,7,,2,70000.0,2,11,9,110,4,151304,187.08286930000003
2,59007312,7,1223.0,3,55000.0,2,11,5,89,5,60069,1.0
2,59007314,7,1338.5,3,162000.0,2,11,5,108,5,151300,200.0
2,59007316,7,1272.5,3,119000.0,2,11,5,82,5,60068,202.4845673
2,59007318,7,1215.5,3,58000.0,2,11,5,96,5,60033,158.11388300000002
2,59007320,7,1364.0,3,260000.0,2,11,5,96,5,60007,1.0
2,59007322,4,1179.5,3,49000.0,1,8,5,105,5,60032,173.20508080000002
2,59007324,4,1310.0,3,88000.0,2,8,5,100,5,60005,1.0
2,59007326,7,1323.5,1,122000.0,2,11,5,86,3,151300,1.0
2,59007328,4,1256.0,3,180000.0,2,8,5,105,5,60018,1.0
2,59007330,5,,2,44000.0,2,15,5,111,5,151300,169.6113204
2,59007332,5,,3,71000.0,2,15,-1,90,4,450000,158.11388300000002
2,59007334,5,,2,72000.0,2,15,5,114,5,350050,168.6979549
2,59007336,6,1241.0,1,74000.0,2,6,-1,105,3,60027,200.0
2,59007338,7,1227.5,3,67000.0,2,11,5,85,5,151009,1.0
2,59007340,7,1256.0,3,96000.0,2,11,5,102,3,72000,200.0
2,59007342,4,1218.5,3,48000.0,2,8,5,90,5,72001,187.08286930000003
2,59007344,7,1227.5,3,250000.0,2,11,9,100,5,60054,187.08286930000003
2,59007346,5,1316.0,3,141000.0,2,15,5,99,4,550004,223.6067977
2,59007348,5,1449.5,3,90000.0,2,15,5,107,4,60091,158.11388300000002
2,59007350,7,1245.5,3,65000.0,1,11,5,109,5,151300,173.20508080000002
2,59007352,5,1230.5,3,72000.0,2,15,9,113,4,151304,173.20508080000002
2,59007354,4,1223.0,3,63000.0,2,8,5,91,5,60095,228.035085
2,59007356,4,1304.0,3,35000.0,2,8,5,110,4,72000,200.0
2,59007358,4,1241.0,3,50000.0,2,8,9,105,3,72000,255.48385469999997
2,59007360,7,1262.0,1,94000.0,2,11,5,89,3,60018,187.08286930000003
2,59007362,4,1278.5,1,201000.0,2,8,5,102,5,72000,1.0
2,59007364,2,1407.5,1,153000.0,2,3,9,112,5,151309,1.0
2,59007366,7,1274.0,1,240000.0,2,11,-1,104,5,350100,300.0
2,59007368,4,1223.0,3,50000.0,2,8,5,110,4,72000,173.20508080000002
2,59007370,7,1218.5,3,67000.0,1,11,5,114,4,72000,237.0442997
2,59007372,5,1299.5,3,30000.0,2,15,5,100,5,350059,316.22776600000003
2,59007374,7,1278.5,3,114000.0,2,11,9,112,1,60010,200.0
2,59007376,5,1230.5,3,61000.0,2,15,5,109,4,60020,173.20508080000002
2,59007378,4,,2,63000.0,2,8,5,111,5,60000,160.77002209999998
2,59007380,4,1239.5,3,103000.0,2,8,5,103,5,60036,244.94897430000003
2,59007382,7,1214.0,3,74000.0,2,11,5,110,4,60058,204.93901530000002
2,59007384,4,1256.0,3,101000.0,2,8,9,110,5,60084,1.0
2,59007386,4,1239.5,3,65000.0,2,8,5,92,5,151300,200.0
2,59007388,7,1254.5,3,81000.0,2,11,5,110,5,60057,200.0
2,59007390,7,1340.0,1,296000.0,2,11,5,110,5,72000,1.0
2,59007392,5,1304.0,1,146000.0,2,15,5,90,3,350008,1.0
2,59007394,7,1266.5,1,111000.0,2,11,-1,79,5,60026,1.0
2,59007396,5,1316.0,3,48000.0,2,15,5,114,4,450033,297.52814989999996
2,59007398,7,1296.5,3,136000.0,2,11,5,115,4,71002,220.2271555
2,59007400,7,1340.0,1,80000.0,2,11,5,110,4,71002,162.4869226
2,59007402,7,1272.5,1,50000.0,1,11,-1,107,3,60085,1.0
2,59007404,4,1305.5,3,65000.0,2,8,9,80,5,60041,204.93901530000002
2,59007406,4,1230.5,3,85000.0,2,8,5,86,5,72000,1.0
2,59007408,7,,2,93000.0,2,11,5,108,5,60000,189.2247341
2,59007410,7,1325.0,1,80000.0,2,12,-1,82,3,60026,1.0
2,59007412,4,,2,49000.0,1,8,2,114,4,71000,180.2803373
2,59007414,5,1311.5,3,115000.0,2,15,9,88,5,60014,200.0
2,59007416,7,1266.5,1,103000.0,2,11,5,89,5,60061,1.0
2,59007418,4,1241.0,1,115000.0,2,8,5,105,3,151300,221.35943619999998
2,59007420,5,1289.0,3,74000.0,1,15,5,109,5,60088,223.6067977
2,59007422,5,1230.5,3,35000.0,2,15,5,112,5,60057,1.0
2,59007424,5,,3,35000.0,2,15,9,113,4,72000,226.508278
2,59007426,5,1367.0,3,127000.0,2,15,5,101,5,60054,223.6067977
2,59007428,7,1350.5,3,130000.0,1,11,5,97,5,60016,173.20508080000002
2,59007430,7,1206.5,3,66000.0,2,11,5,104,5,60000,173.20508080000002
2,59007432,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0
2,59007434,4,1241.0,3,68000.0,2,8,5,102,4,60020,173.20508080000002
2,59007436,4,1406.0,1,208000.0,2,8,-1,112,5,340001,223.6067977
2,59007438,7,1443.5,3,162000.0,2,11,9,110,5,72014,328.16002189999995
2,59007440,7,1308.5,1,110000.0,2,11,5,108,4,60004,1.0
2,59007442,7,1343.0,1,157000.0,2,11,-1,103,5,72000,1.0
2,59007444,4,1278.5,3,97000.0,2,8,5,100,3,72015,223.6067977
2,59007446,7,1290.5,3,116000.0,1,11,5,109,4,60062,196.4942747
2,59007448,7,1281.5,3,99000.0,2,11,9,114,5,60052,1.0
2,59007450,7,1214.0,3,58000.0,2,11,9,103,4,60091,1.0
2,59007452,5,,3,50000.0,2,15,9,110,5,450080,194.93588689999999
2,59007454,7,1227.5,3,90000.0,1,11,5,100,3,60040,158.11388300000002
2,59007456,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
2,59007458,4,1256.0,1,129000.0,2,8,9,110,5,60042,1.0
2,59007460,5,1304.0,3,150000.0,2,15,5,105,5,550107,264.57513109999996
2,59007462,4,,2,105000.0,2,8,5,109,3,60014,187.08286930000003
2,59007464,4,1269.5,1,210000.0,2,8,-1,84,3,330012,1.0
2,59007466,4,1338.5,1,150000.0,2,8,5,110,5,60029,316.22776600000003
2,59007468,4,1347.5,1,138000.0,2,8,5,102,5,60013,181.65902119999998
2,59007470,7,1310.0,1,140000.0,2,11,5,90,5,60002,200.0
2,59007472,4,1244.0,3,116000.0,2,8,5,111,4,60002,1.0
2,59007474,5,,3,111000.0,2,15,5,99,3,350075,164.3167673
2,59007476,4,1262.0,1,360000.0,2,8,-1,113,4,151300,200.0
2,59007478,7,1287.5,1,135000.0,2,11,5,109,4,72000,1.0
2,59007480,7,1469.0,3,103000.0,2,11,5,71,5,60092,1.0
2,59007482,4,,2,108000.0,2,8,-1,108,3,340000,184.7241186
2,59007484,4,1311.5,3,150000.0,2,8,9,83,5,60052,1.0
2,59007486,7,1302.5,1,110000.0,2,11,5,108,4,151002,1.0
2,59007488,7,,2,56000.0,2,11,5,113,3,366001,165.93070840000001
2,59007490,4,1257.5,3,113000.0,2,8,5,100,5,60014,1.0
2,59007492,5,1311.5,1,91000.0,1,15,7,113,4,151306,1.0
2,59007494,4,1287.5,3,127000.0,2,8,5,111,3,60059,200.0
2,59007496,7,,2,255000.0,2,11,5,99,3,60058,223.6067977
2,59007498,7,1295.0,3,73000.0,2,11,5,100,5,350076,223.6067977
2,59007500,7,1247.0,3,110000.0,2,11,5,91,4,60007,1.0
2,59007502,4,1343.0,1,128000.0,2,8,-1,107,5,361022,1.0
2,59007504,7,1280.0,1,93000.0,2,11,-1,110,4,550000,181.65902119999998
2,59007506,7,1325.0,1,195000.0,2,11,5,109,5,350703,221.35943619999998
2,59007508,7,1286.0,1,110000.0,2,11,5,112,5,60033,1.0
2,59007510,7,1200.5,3,110000.0,2,11,5,113,4,60034,249.69981980000003
2,59007512,7,1322.0,3,133000.0,2,11,9,99,3,350609,209.85709419999998
2,59007514,4,1256.0,1,120000.0,2,8,5,99,4,151000,173.20508080000002
2,59007516,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
2,59007518,7,1311.5,3,105000.0,2,11,9,88,5,60043,187.08286930000003
2,59007520,7,1308.5,3,123000.0,2,11,5,100,4,60014,200.0
2,59007522,7,1362.5,3,93000.0,2,11,5,115,4,151300,1.0
2,59007524,4,1356.5,1,136000.0,2,8,5,74,3,72000,1.0
2,59007526,4,1277.0,3,135000.0,2,8,5,84,5,60091,1.0
2,59007528,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
2,59007530,7,1214.0,3,60000.0,2,11,9,108,4,151300,158.11388300000002
2,59007532,7,1266.5,3,227000.0,2,11,9,112,4,151300,254.9509757
2,59007534,7,1377.5,1,55000.0,2,11,5,114,3,151009,212.1320344
2,59007536,7,1358.0,1,121000.0,2,11,5,112,4,151300,173.20508080000002
2,59007538,4,1379.0,3,489000.0,2,8,9,99,5,72001,223.6067977
2,59007540,7,1371.5,3,121000.0,2,11,9,85,3,60004,1.0
2,59007542,7,1365.5,1,130000.0,2,11,-1,100,3,341439,173.20508080000002
2,59007544,7,1271.0,3,85000.0,1,11,9,100,4,60052,158.11388300000002
2,59007546,5,1259.0,3,80000.0,2,15,5,112,3,350000,223.6067977
2,59007548,5,,2,102000.0,2,15,5,104,3,350055,184.39088909999998
2,59007550,7,1274.0,3,183000.0,2,11,9,77,3,510084,692.820323
2,59007552,4,,2,120000.0,2,8,5,105,3,60050,173.20508080000002
2,59007554,5,1248.5,3,106000.0,2,15,5,85,3,151300,1.0
2,59007556,7,1268.0,3,111000.0,2,11,5,100,3,151010,200.0
2,59007558,7,1233.5,3,62000.0,2,11,3,88,3,450194,244.94897430000003
2,59007560,7,1214.0,3,66000.0,2,11,5,82,3,60019,200.0
2,59007562,5,1241.0,3,54000.0,2,15,5,112,4,151300,1.0
2,59007564,5,1262.0,3,130000.0,2,15,5,100,5,151304,189.7366596
2,59007566,4,1257.5,3,105000.0,2,8,5,73,3,151009,1.0
2,59007568,5,1350.5,1,155000.0,2,15,8,104,5,60004,1.0
2,59007570,4,1262.0,3,185000.0,2,8,5,105,5,151300,173.20508080000002
2,59007572,5,1415.0,3,169000.0,2,15,5,81,5,72000,237.1708245
2,59007574,4,1268.0,3,149000.0,2,8,5,106,3,72001,173.20508080000002
2,59007576,4,1266.5,1,99000.0,2,8,5,86,3,72002,1.0
2,59007578,7,1248.5,3,60000.0,2,11,5,90,3,60074,1.0
2,59007580,7,1305.5,3,93000.0,1,11,3,104,3,60032,200.0
2,59007582,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0
2,59007584,7,1310.0,1,186000.0,2,11,-1,112,3,340019,223.6067977
2,59007586,7,1305.5,1,50000.0,2,12,-1,113,3,350061,226.14597059999997
2,59007588,7,1251.5,3,240000.0,2,11,5,85,3,151300,194.93588689999999
2,59007590,5,1320.5,3,150000.0,2,15,9,108,5,361028,200.0
2,59007592,7,1307.0,3,195000.0,2,11,9,95,5,72003,200.0
2,59007594,5,1220.0,3,64000.0,2,15,5,114,4,60033,187.08286930000003
2,59007596,4,1313.0,3,134000.0,2,8,5,104,3,60054,244.94897430000003
2,59007598,4,1266.5,3,87000.0,2,8,-1,98,5,361029,1.0
2,59007600,5,1215.5,3,94000.0,2,15,-1,86,5,550088,223.6067977
2,59007602,5,1413.5,1,204000.0,2,15,9,107,5,350002,200.0
2,59007604,5,1272.5,3,120000.0,1,15,5,110,5,72000,187.08286930000003
2,59007606,7,1245.5,3,68000.0,2,11,5,111,4,60091,200.0
2,59007608,7,,2,69000.0,1,11,5,106,4,60064,173.20508080000002
2,59007610,5,1257.5,3,91000.0,2,15,5,94,5,60043,200.0
2,59007612,5,1338.5,3,325000.0,2,15,5,110,5,60033,316.22776600000003
2,59007614,7,1211.0,3,66000.0,2,11,5,101,4,60015,1.0
2,59007616,5,1223.0,3,54000.0,2,15,-1,112,4,450018,169.7056275
2,59007618,7,1191.5,3,70000.0,2,11,9,107,5,450032,192.35384059999998
2,59007620,7,1386.5,1,165000.0,2,11,-1,100,3,350098,173.20508080000002
2,59007622,4,1326.5,3,140000.0,2,8,5,100,5,60013,1.0
2,59007624,4,1287.5,1,112000.0,2,8,5,90,3,330015,1.0
2,59007626,5,1281.5,3,144000.0,2,15,5,68,1,60057,1.0
2,59007628,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
2,59007630,4,1229.0,3,62000.0,2,8,5,84,5,60019,1.0
2,59007632,7,,3,79000.0,2,11,-1,112,4,72000,177.0028248
2,59007634,5,1284.5,3,132000.0,2,15,9,109,5,151009,228.9847156
2,59007636,7,1257.5,1,98000.0,2,11,-1,101,3,60075,1.0
2,59007638,7,1278.5,1,105000.0,2,11,-1,112,4,450002,158.11388300000002
2,59007640,7,1305.5,3,111000.0,2,11,9,113,4,72015,212.1320344
2,59007642,7,1250.0,3,94000.0,2,11,5,113,4,71000,187.08286930000003
2,59007644,5,1316.0,1,202000.0,2,15,5,105,5,450054,223.6067977
2,59007646,7,1274.0,1,328000.0,2,11,-1,82,5,450000,244.94897430000003
2,59007648,4,1310.0,3,129000.0,1,8,5,100,5,151300,181.65902119999998
2,59007650,7,,2,97000.0,2,11,5,76,5,72000,179.0809873
2,59007652,7,1205.0,3,63000.0,2,11,5,106,3,151300,1.0
2,59007654,7,1299.5,1,87000.0,2,11,5,85,5,151300,1.0
2,59007656,4,1241.0,3,35000.0,2,8,5,99,5,60084,158.11388300000002
2,59007658,5,1322.0,3,195000.0,2,15,9,95,5,60000,200.0
2,59007660,5,1329.5,3,195000.0,2,15,5,64,5,60065,1.0
2,59007662,4,1292.0,1,117000.0,2,8,5,99,5,60052,200.0
2,59007664,4,1292.0,1,115000.0,2,8,5,114,5,350060,192.35384059999998
2,59007666,4,1223.0,3,68000.0,2,8,-1,112,5,340014,187.08286930000003
2,59007668,7,1238.0,3,66000.0,2,11,5,79,3,450017,214.4761059
2,59007670,7,1214.0,3,58000.0,2,11,5,110,4,151300,158.11388300000002
2,59007672,4,1226.0,3,73000.0,1,8,5,104,5,60058,158.11388300000002
2,59007674,4,,2,75000.0,2,8,-1,107,3,151300,173.20508080000002
2,59007676,4,1260.5,3,143000.0,2,8,9,110,4,60016,202.4845673
2,59007678,4,1400.0,3,383000.0,1,8,5,100,5,60024,212.1320344
2,59007680,4,1289.0,1,143000.0,2,8,5,70,5,60091,1.0
2,59007682,4,1263.5,1,102000.0,2,8,9,103,3,60024,200.0
2,59007684,5,1308.5,3,131000.0,1,15,5,110,5,72000,1.0
2,59007686,4,,2,45000.0,2,8,9,114,4,60064,173.20508080000002
2,59007688,7,1290.5,3,273000.0,2,11,9,113,3,60063,223.6067977
